index,filename,width,height,unique,blur,mean,min,max,stdv,file_size
66,scene_classification/data/train_set/buildings/10570.jpg,150,150,256,5259.178223,121.299461,0.000000,255.000000,60.007710,19349
67,scene_classification/data/train_set/buildings/10576.jpg,150,150,256,2683.478760,125.054909,0.000000,255.000000,63.474537,14336
68,scene_classification/data/train_set/buildings/10582.jpg,150,150,256,4657.840820,118.176376,0.000000,255.000000,56.124737,15157
69,scene_classification/data/train_set/buildings/1058.jpg,150,150,256,1657.966797,105.498924,0.000000,255.000000,83.971451,11737
70,scene_classification/data/train_set/buildings/10598.jpg,150,150,256,5066.484375,110.025887,0.000000,255.000000,44.333107,18627
71,scene_classification/data/train_set/buildings/10608.jpg,150,150,256,2365.716553,37.250179,0.000000,255.000000,42.329960,13408
72,scene_classification/data/train_set/buildings/10620.jpg,150,150,256,5243.869629,143.169662,0.000000,255.000000,63.541714,15008
73,scene_classification/data/train_set/buildings/10626.jpg,150,150,256,3411.303223,135.055878,0.000000,255.000000,75.809875,15190
74,scene_classification/data/train_set/buildings/10630.jpg,150,150,256,7333.788574,120.467026,0.000000,255.000000,61.276234,18416
75,scene_classification/data/train_set/buildings/10641.jpg,150,150,256,4233.364746,110.425781,0.000000,255.000000,66.773834,14601
76,scene_classification/data/train_set/buildings/10646.jpg,150,150,256,2253.248779,122.218826,0.000000,255.000000,60.621002,13903
77,scene_classification/data/train_set/buildings/1064.jpg,150,150,256,3652.096436,159.758972,0.000000,255.000000,73.350113,15116
78,scene_classification/data/train_set/buildings/10653.jpg,150,150,256,2966.668701,36.376694,0.000000,255.000000,31.023844,13575
79,scene_classification/data/train_set/buildings/10656.jpg,150,150,256,3524.402100,135.302536,0.000000,255.000000,72.236092,13909
80,scene_classification/data/train_set/buildings/10672.jpg,150,150,256,6349.950684,130.846725,0.000000,255.000000,59.331699,15068
81,scene_classification/data/train_set/buildings/10695.jpg,150,150,256,2837.513184,149.823685,0.000000,255.000000,66.818115,13845
82,scene_classification/data/train_set/buildings/10699.jpg,150,150,256,4179.699219,120.690979,0.000000,255.000000,67.017487,13803
83,scene_classification/data/train_set/buildings/10717.jpg,150,150,256,5904.568359,113.775749,0.000000,255.000000,55.772339,17662
84,scene_classification/data/train_set/buildings/10720.jpg,150,150,256,4135.651855,110.758469,0.000000,255.000000,74.202095,14681
85,scene_classification/data/train_set/buildings/10730.jpg,150,150,256,5343.771973,143.047165,0.000000,255.000000,66.385696,18362
86,scene_classification/data/train_set/buildings/10744.jpg,150,150,256,8000.388672,98.184509,0.000000,255.000000,88.337669,18248
87,scene_classification/data/train_set/buildings/10754.jpg,150,150,256,3409.839844,88.063087,0.000000,255.000000,62.497089,15399
88,scene_classification/data/train_set/buildings/10756.jpg,150,150,256,8774.088867,136.427551,0.000000,255.000000,61.608059,21389
89,scene_classification/data/train_set/buildings/10790.jpg,150,150,256,1915.509521,133.871475,0.000000,255.000000,51.509750,11867
90,scene_classification/data/train_set/buildings/10792.jpg,150,150,254,2399.632080,80.797676,0.000000,255.000000,51.478737,14986
91,scene_classification/data/train_set/buildings/10798.jpg,150,150,256,4252.400391,115.337509,0.000000,255.000000,58.713974,14892
92,scene_classification/data/train_set/buildings/10805.jpg,150,150,256,4119.592285,119.256393,0.000000,255.000000,70.373238,16086
93,scene_classification/data/train_set/buildings/10809.jpg,150,150,256,5370.962402,122.239464,0.000000,255.000000,72.059464,14172
94,scene_classification/data/train_set/buildings/10812.jpg,150,150,256,8977.467773,117.319199,0.000000,255.000000,59.194077,17828
95,scene_classification/data/train_set/buildings/10828.jpg,150,150,256,3986.500488,120.080971,0.000000,255.000000,62.148582,14821
96,scene_classification/data/train_set/buildings/10831.jpg,150,150,256,5243.361816,130.748566,0.000000,255.000000,56.905720,14312
97,scene_classification/data/train_set/buildings/10832.jpg,150,150,256,2672.538086,42.160038,0.000000,255.000000,43.009872,12579
98,scene_classification/data/train_set/buildings/10842.jpg,150,150,256,3563.426758,135.865280,0.000000,255.000000,57.000877,15853
99,scene_classification/data/train_set/buildings/10849.jpg,150,150,256,2579.750977,93.479156,0.000000,255.000000,64.351089,15007
100,scene_classification/data/train_set/buildings/10865.jpg,150,150,256,10250.588867,82.019402,0.000000,255.000000,75.919403,17815
101,scene_classification/data/train_set/buildings/10872.jpg,150,150,256,3491.349365,106.326965,0.000000,255.000000,73.427284,16291
102,scene_classification/data/train_set/buildings/10878.jpg,150,150,256,5022.154785,90.834122,0.000000,255.000000,65.148422,15050
103,scene_classification/data/train_set/buildings/10886.jpg,150,150,256,6759.679199,165.850449,0.000000,255.000000,87.778992,14492
104,scene_classification/data/train_set/buildings/10892.jpg,150,150,256,3135.508545,126.440498,0.000000,255.000000,61.402740,13224
105,scene_classification/data/train_set/buildings/10899.jpg,150,150,256,5483.582520,102.081932,0.000000,255.000000,68.278305,14476
106,scene_classification/data/train_set/buildings/1090.jpg,150,150,256,4785.117676,81.074661,0.000000,255.000000,69.202705,16813
107,scene_classification/data/train_set/buildings/10911.jpg,150,150,256,1928.854492,105.079994,0.000000,255.000000,79.908615,12081
108,scene_classification/data/train_set/buildings/10921.jpg,150,150,256,2899.068115,63.849930,0.000000,255.000000,48.478458,11271
109,scene_classification/data/train_set/buildings/10924.jpg,150,150,256,997.359253,158.614853,0.000000,255.000000,81.827354,12489
110,scene_classification/data/train_set/buildings/10936.jpg,150,150,256,4399.226074,129.756989,0.000000,255.000000,78.618111,15741
111,scene_classification/data/train_set/buildings/1093.jpg,150,150,256,7537.126465,128.867447,0.000000,255.000000,64.755707,18664
112,scene_classification/data/train_set/buildings/10963.jpg,150,150,256,4299.102539,124.363922,0.000000,255.000000,51.231190,13870
113,scene_classification/data/train_set/buildings/10978.jpg,150,150,256,2736.172119,93.689972,0.000000,255.000000,56.743774,10337
114,scene_classification/data/train_set/buildings/10997.jpg,150,150,256,6335.684570,153.580994,0.000000,255.000000,82.032700,14955
115,scene_classification/data/train_set/buildings/11003.jpg,150,150,256,2542.961182,120.864601,0.000000,255.000000,96.847633,10789
116,scene_classification/data/train_set/buildings/11011.jpg,150,150,256,5240.097168,95.304085,0.000000,255.000000,59.826408,17182
117,scene_classification/data/train_set/buildings/11024.jpg,150,150,256,6789.122070,159.338623,0.000000,255.000000,58.516739,15881
118,scene_classification/data/train_set/buildings/11037.jpg,150,150,256,5922.460449,126.170921,0.000000,255.000000,78.824196,17409
119,scene_classification/data/train_set/buildings/11042.jpg,150,150,256,4411.999512,140.859207,0.000000,255.000000,71.502060,15813
120,scene_classification/data/train_set/buildings/11045.jpg,150,150,256,8779.772461,105.646637,0.000000,255.000000,71.942276,19513
121,scene_classification/data/train_set/buildings/1104.jpg,150,150,256,3035.273926,74.329948,0.000000,255.000000,78.391190,14000
122,scene_classification/data/train_set/buildings/11054.jpg,150,150,256,5078.004883,112.154152,0.000000,255.000000,64.266510,17829
123,scene_classification/data/train_set/buildings/11055.jpg,150,150,256,4020.519531,106.650253,0.000000,255.000000,61.852085,13984
124,scene_classification/data/train_set/buildings/11077.jpg,150,150,256,6204.948242,112.717934,0.000000,255.000000,75.529037,16709
125,scene_classification/data/train_set/buildings/1107.jpg,150,150,256,4215.447266,109.876617,0.000000,255.000000,59.443043,16028
126,scene_classification/data/train_set/buildings/11084.jpg,150,150,256,6817.695801,145.681915,0.000000,255.000000,75.313728,16253
127,scene_classification/data/train_set/buildings/11098.jpg,150,150,256,3718.207031,105.491348,0.000000,255.000000,57.894218,13084
128,scene_classification/data/train_set/buildings/11108.jpg,150,150,256,8273.518555,191.380753,0.000000,255.000000,74.438850,17847
129,scene_classification/data/train_set/buildings/11117.jpg,150,150,256,2519.072021,92.313789,0.000000,255.000000,101.319618,12116
130,scene_classification/data/train_set/buildings/1112.jpg,150,150,256,6588.740723,96.757286,0.000000,255.000000,58.731403,17651
131,scene_classification/data/train_set/buildings/11131.jpg,150,150,256,3527.298340,107.415085,0.000000,255.000000,56.678619,14589
132,scene_classification/data/train_set/buildings/11157.jpg,150,150,256,2381.746826,143.274765,0.000000,255.000000,91.768715,12486
133,scene_classification/data/train_set/buildings/11173.jpg,150,150,256,9376.921875,132.554443,0.000000,255.000000,66.690941,15637
134,scene_classification/data/train_set/buildings/11181.jpg,150,150,256,2796.298584,139.300690,0.000000,255.000000,71.544083,14492
135,scene_classification/data/train_set/buildings/11187.jpg,150,150,256,4656.060059,69.064575,0.000000,255.000000,63.977226,16322
136,scene_classification/data/train_set/buildings/11197.jpg,150,150,256,2129.821533,130.214493,0.000000,255.000000,56.924114,13900
137,scene_classification/data/train_set/buildings/11203.jpg,150,150,256,2774.535400,135.718872,0.000000,255.000000,87.140739,10688
138,scene_classification/data/train_set/buildings/11209.jpg,150,150,256,7068.305664,78.779686,0.000000,255.000000,63.007893,20921
139,scene_classification/data/train_set/buildings/11226.jpg,150,150,256,2127.770752,103.033470,0.000000,255.000000,88.749504,12391
140,scene_classification/data/train_set/buildings/11235.jpg,150,150,256,2610.581787,99.740196,0.000000,255.000000,80.472488,14545
141,scene_classification/data/train_set/buildings/11244.jpg,150,150,256,5545.132324,111.467995,0.000000,255.000000,72.649910,19105
142,scene_classification/data/train_set/buildings/11249.jpg,150,150,256,5026.010254,97.170364,0.000000,255.000000,61.998646,17691
143,scene_classification/data/train_set/buildings/11259.jpg,150,150,256,6452.807617,137.394058,0.000000,255.000000,89.325806,15502
144,scene_classification/data/train_set/buildings/11274.jpg,150,150,256,5079.708984,119.428368,0.000000,255.000000,61.056206,18846
145,scene_classification/data/train_set/buildings/11278.jpg,150,150,256,3636.770752,89.260323,0.000000,255.000000,75.402176,16913
146,scene_classification/data/train_set/buildings/11290.jpg,150,150,256,5703.622559,106.183907,0.000000,255.000000,67.378860,17149
147,scene_classification/data/train_set/buildings/112.jpg,150,150,256,8646.803711,125.266663,0.000000,255.000000,60.602627,16798
148,scene_classification/data/train_set/buildings/11302.jpg,150,150,256,4067.980469,148.056412,0.000000,255.000000,69.350433,17788
149,scene_classification/data/train_set/buildings/11305.jpg,150,150,256,5400.295410,110.600609,0.000000,255.000000,66.402870,17072
150,scene_classification/data/train_set/buildings/11306.jpg,150,150,256,8023.202637,101.322304,0.000000,255.000000,68.503044,16166
151,scene_classification/data/train_set/buildings/11307.jpg,150,150,256,3223.238770,119.778488,0.000000,255.000000,79.638939,13984
152,scene_classification/data/train_set/buildings/11309.jpg,150,150,256,9726.588867,118.574295,0.000000,255.000000,89.542320,17405
153,scene_classification/data/train_set/buildings/11315.jpg,150,150,256,5136.317383,76.461967,0.000000,255.000000,66.146217,16590
154,scene_classification/data/train_set/buildings/11316.jpg,150,150,256,4952.141113,86.344040,0.000000,255.000000,82.429474,16222
155,scene_classification/data/train_set/buildings/11317.jpg,150,150,256,11028.741211,134.443359,0.000000,255.000000,63.424042,20011
156,scene_classification/data/train_set/buildings/11323.jpg,150,150,256,18367.433594,102.678848,0.000000,255.000000,80.106270,20968
157,scene_classification/data/train_set/buildings/11334.jpg,150,150,256,2633.608398,130.754974,0.000000,255.000000,51.585114,11146
158,scene_classification/data/train_set/buildings/11338.jpg,150,150,256,5996.930176,117.447937,0.000000,255.000000,75.688797,16191
159,scene_classification/data/train_set/buildings/11345.jpg,150,150,256,1500.151611,116.361397,0.000000,255.000000,90.722534,12718
160,scene_classification/data/train_set/buildings/11349.jpg,150,150,256,7356.339355,175.688339,0.000000,255.000000,79.349350,13348
161,scene_classification/data/train_set/buildings/11363.jpg,150,150,256,6938.054199,113.777939,0.000000,255.000000,57.215137,19151
162,scene_classification/data/train_set/buildings/11366.jpg,150,150,248,1253.477539,89.220604,0.000000,252.000000,51.601692,12710
163,scene_classification/data/train_set/buildings/11371.jpg,150,150,256,3161.369385,134.823700,0.000000,255.000000,65.188553,15883
164,scene_classification/data/train_set/buildings/11374.jpg,150,150,256,3000.961182,110.530518,0.000000,255.000000,57.057091,15560
165,scene_classification/data/train_set/buildings/11378.jpg,150,150,249,3842.593750,54.237118,0.000000,251.000000,39.699787,16944
166,scene_classification/data/train_set/buildings/11410.jpg,150,150,256,2740.038086,20.090069,0.000000,255.000000,41.602345,11174
167,scene_classification/data/train_set/buildings/11418.jpg,150,150,256,3790.795898,99.060295,0.000000,255.000000,64.765480,12668
168,scene_classification/data/train_set/buildings/11425.jpg,150,150,256,24636.500000,146.479187,0.000000,255.000000,73.805168,19262
169,scene_classification/data/train_set/buildings/11428.jpg,150,150,256,3753.564453,84.179291,0.000000,255.000000,61.580303,16001
170,scene_classification/data/train_set/buildings/11458.jpg,150,150,256,6226.529297,108.310471,0.000000,255.000000,44.883720,20926
171,scene_classification/data/train_set/buildings/11471.jpg,150,150,256,6129.976074,71.815430,0.000000,255.000000,54.126450,15775
172,scene_classification/data/train_set/buildings/11477.jpg,150,150,231,1819.022827,90.836082,0.000000,234.000000,54.687233,11247
173,scene_classification/data/train_set/buildings/11483.jpg,150,150,256,4846.195801,123.119347,0.000000,255.000000,67.597145,18941
174,scene_classification/data/train_set/buildings/11494.jpg,150,150,256,6514.951660,61.540836,0.000000,255.000000,57.213966,12392
175,scene_classification/data/train_set/buildings/11499.jpg,150,150,256,1821.944458,145.639786,0.000000,255.000000,65.495651,9126
176,scene_classification/data/train_set/buildings/11502.jpg,150,150,256,6462.361328,121.871094,0.000000,255.000000,75.973549,17269
177,scene_classification/data/train_set/buildings/11523.jpg,150,150,256,10352.572266,172.406433,0.000000,255.000000,80.824684,18257
178,scene_classification/data/train_set/buildings/11530.jpg,150,150,256,1890.937500,113.687111,0.000000,255.000000,70.917580,11972
179,scene_classification/data/train_set/buildings/11560.jpg,150,150,256,3098.122559,123.433006,0.000000,255.000000,72.060570,16056
180,scene_classification/data/train_set/buildings/11568.jpg,150,150,256,6153.020996,100.922066,0.000000,255.000000,56.921730,15062
181,scene_classification/data/train_set/buildings/11569.jpg,150,150,256,1856.000732,129.503815,0.000000,255.000000,73.664795,11055
182,scene_classification/data/train_set/buildings/11570.jpg,150,150,256,7777.924316,87.612236,0.000000,255.000000,66.702766,18421
183,scene_classification/data/train_set/buildings/11594.jpg,150,150,256,10349.277344,133.648346,0.000000,255.000000,68.597473,15619
184,scene_classification/data/train_set/buildings/11595.jpg,150,150,256,6453.497559,110.957832,0.000000,255.000000,73.723137,17770
185,scene_classification/data/train_set/buildings/11599.jpg,150,150,256,900.358704,91.102516,0.000000,255.000000,80.787521,9212
186,scene_classification/data/train_set/buildings/11601.jpg,150,150,256,7839.135742,146.190887,0.000000,255.000000,70.258461,18171
187,scene_classification/data/train_set/buildings/11605.jpg,150,150,256,3300.649902,108.397324,0.000000,255.000000,56.240314,15343
188,scene_classification/data/train_set/buildings/11613.jpg,150,150,256,1695.005493,130.665436,0.000000,255.000000,79.807411,12059
189,scene_classification/data/train_set/buildings/1161.jpg,150,150,256,6514.658203,116.484390,0.000000,255.000000,61.116249,17777
190,scene_classification/data/train_set/buildings/11620.jpg,150,150,256,4786.941406,116.430992,0.000000,255.000000,80.947128,15421
191,scene_classification/data/train_set/buildings/11621.jpg,150,150,256,4222.142578,63.743458,0.000000,255.000000,71.731735,13483
192,scene_classification/data/train_set/buildings/11622.jpg,150,150,256,12006.759766,124.413666,0.000000,255.000000,71.341438,23583
193,scene_classification/data/train_set/buildings/11627.jpg,150,150,256,3733.044434,130.356171,0.000000,255.000000,84.993576,15261
194,scene_classification/data/train_set/buildings/11628.jpg,150,150,256,2173.124023,144.705017,0.000000,255.000000,63.557056,13918
195,scene_classification/data/train_set/buildings/11635.jpg,150,150,256,5714.885254,188.346893,0.000000,255.000000,69.652748,13167
196,scene_classification/data/train_set/buildings/11642.jpg,150,150,256,4412.935547,163.620331,0.000000,255.000000,85.463539,11378
197,scene_classification/data/train_set/buildings/11658.jpg,150,150,256,7068.262207,136.075394,0.000000,255.000000,75.598572,17227
198,scene_classification/data/train_set/buildings/11670.jpg,150,150,256,6038.885254,134.847519,0.000000,255.000000,72.579979,17128
199,scene_classification/data/train_set/buildings/11696.jpg,150,150,244,3045.888672,116.964645,0.000000,255.000000,50.797924,15843
200,scene_classification/data/train_set/buildings/11700.jpg,150,150,254,2293.978516,83.610397,0.000000,255.000000,40.642113,11249
201,scene_classification/data/train_set/buildings/11718.jpg,150,150,247,2570.627197,136.973633,0.000000,255.000000,70.477959,11683
202,scene_classification/data/train_set/buildings/11731.jpg,150,150,256,5633.527344,106.733917,0.000000,255.000000,84.262611,17161
203,scene_classification/data/train_set/buildings/11753.jpg,150,150,256,1872.240601,116.917915,0.000000,255.000000,66.022377,11766
204,scene_classification/data/train_set/buildings/11780.jpg,150,150,256,2242.387695,181.519180,0.000000,255.000000,56.248783,11520
205,scene_classification/data/train_set/buildings/11788.jpg,150,150,256,3703.703857,122.586708,0.000000,255.000000,70.401848,14426
206,scene_classification/data/train_set/buildings/11795.jpg,150,150,256,2833.259521,112.181366,0.000000,255.000000,62.992092,16013
207,scene_classification/data/train_set/buildings/11796.jpg,150,150,256,4839.042480,73.920105,0.000000,255.000000,56.494099,17304
208,scene_classification/data/train_set/buildings/11808.jpg,150,150,256,3103.328613,130.827194,0.000000,255.000000,63.952492,15471
209,scene_classification/data/train_set/buildings/11813.jpg,150,150,256,7564.708984,168.710083,0.000000,255.000000,76.042351,17162
210,scene_classification/data/train_set/buildings/11827.jpg,150,150,256,3327.077637,110.975105,0.000000,255.000000,89.153969,13121
211,scene_classification/data/train_set/buildings/11845.jpg,150,150,256,1814.622803,129.875870,0.000000,255.000000,67.175346,12064
212,scene_classification/data/train_set/buildings/11855.jpg,150,150,256,4605.986816,107.618889,0.000000,255.000000,60.481155,16634
213,scene_classification/data/train_set/buildings/11883.jpg,150,150,256,2944.006348,117.774681,0.000000,255.000000,71.032372,15761
214,scene_classification/data/train_set/buildings/11899.jpg,150,150,256,6907.764648,113.807281,0.000000,255.000000,90.891357,15657
215,scene_classification/data/train_set/buildings/11910.jpg,150,150,256,2109.856445,124.604706,0.000000,255.000000,79.862396,11573
216,scene_classification/data/train_set/buildings/11924.jpg,150,150,256,1792.532104,119.937378,0.000000,255.000000,85.772690,11588
217,scene_classification/data/train_set/buildings/11929.jpg,150,150,256,861.038269,90.024590,0.000000,255.000000,66.632919,8242
218,scene_classification/data/train_set/buildings/11937.jpg,150,150,256,3033.703369,149.005981,0.000000,255.000000,77.207535,14607
219,scene_classification/data/train_set/buildings/1193.jpg,150,150,256,1667.146484,106.665443,0.000000,255.000000,83.647324,12489
220,scene_classification/data/train_set/buildings/11941.jpg,150,150,256,5624.043945,110.584846,0.000000,255.000000,66.635704,17715
221,scene_classification/data/train_set/buildings/11945.jpg,150,150,256,991.092041,147.576050,0.000000,255.000000,71.715363,12389
222,scene_classification/data/train_set/buildings/11947.jpg,150,150,256,2859.990967,106.136810,0.000000,255.000000,60.090015,14793
223,scene_classification/data/train_set/buildings/11959.jpg,150,150,256,3829.170410,143.211227,0.000000,255.000000,71.495583,14912
224,scene_classification/data/train_set/buildings/11961.jpg,150,150,256,3183.549316,149.621658,0.000000,255.000000,69.273842,14188
225,scene_classification/data/train_set/buildings/1196.jpg,150,150,256,2245.552002,114.273872,0.000000,255.000000,61.731350,16108
226,scene_classification/data/train_set/buildings/11990.jpg,150,150,256,5155.023438,129.637650,0.000000,255.000000,65.060905,17279
227,scene_classification/data/train_set/buildings/11991.jpg,150,150,256,7234.328613,129.298950,0.000000,255.000000,73.438484,17206
228,scene_classification/data/train_set/buildings/11992.jpg,150,150,256,3486.720703,124.881859,0.000000,255.000000,73.338875,16474
229,scene_classification/data/train_set/buildings/11993.jpg,150,150,256,3990.118652,113.534721,0.000000,255.000000,57.744247,15897
230,scene_classification/data/train_set/buildings/12000.jpg,150,150,256,3393.116455,165.163193,0.000000,255.000000,52.303814,13142
231,scene_classification/data/train_set/buildings/12010.jpg,150,150,256,5857.287598,147.895325,0.000000,255.000000,78.589066,12074
